movie,original_title,genres,directors,production_budget,domestic_gross,worldwide_gross,TN_year,TN_month
First Reformed,First Reformed,"Drama,Mystery,Thriller",nm0001707,3500000.0,3448256.0,3874772.0,2018,May
Believe,Believe,Documentary,nm10590426,3500000.0,890303.0,890303.0,2016,Dec
Believe,Believe,Drama,nm0225621,3500000.0,890303.0,890303.0,2016,Dec
Believe,Believe,Drama,nm9290429,3500000.0,890303.0,890303.0,2016,Dec
Believe,Believe,"Drama,Sport",nm1509945,3500000.0,890303.0,890303.0,2016,Dec
American Honey,American Honey,"Adventure,Drama,Romance",nm0036349,3500000.0,663247.0,2611750.0,2016,Sep
The Bronze,The Bronze,"Comedy,Drama,Sport",nm1519252,3500000.0,615816.0,615816.0,2016,Mar
Trolljegeren,Trolljegeren,"Drama,Fantasy,Horror",nm0004217,3500000.0,253444.0,5706638.0,2011,Jun
The Masked Saint,The Masked Saint,"Action,Biography,Crime",nm1284464,3500000.0,182695.0,182695.0,2016,Jan
Time to Choose,Time to Choose,Documentary,nm2480587,3500000.0,29233.0,29233.0,2016,Jun
Jagten,Jagten,Drama,nm0899121,3450000.0,687185.0,18309793.0,2013,May
Margin Call,Margin Call,"Drama,Thriller",nm1170855,3400000.0,5353586.0,20433227.0,2011,Oct
Whiplash,Whiplash,"Drama,Music",nm3227090,3300000.0,13092006.0,38969037.0,2014,Oct
Sorry to Bother You,Sorry to Bother You,"Comedy,Fantasy,Sci-Fi",nm1108556,3200000.0,17493096.0,18285560.0,2018,Jul
Beginners,Beginners,"Comedy,Drama,Romance",nm0590122,3200000.0,5790894.0,14314407.0,2011,Jun
The Meddler,The Meddler,"Comedy,Drama,Romance",nm1032521,3200000.0,4267219.0,5526942.0,2016,Apr
Paranormal Activity 2,Paranormal Activity 2,Horror,nm0931095,3000000.0,84752907.0,177512032.0,2010,Oct
War Room,War Room,Drama,nm1731937,3000000.0,67790117.0,73975239.0,2015,Aug
The Purge,The Purge,"Horror,Thriller",nm0218621,3000000.0,64473115.0,91266581.0,2013,Jun
Sinister,Sinister,Drama,nm9334058,3000000.0,48086903.0,87727807.0,2012,Oct
Sinister,Sinister,"Horror,Mystery,Thriller",nm0220600,3000000.0,48086903.0,87727807.0,2012,Oct
Upgrade,Upgrade,"Action,Sci-Fi,Thriller",nm1191481,3000000.0,11977130.0,16553285.0,2018,Jun
Upgrade,Upgrade,Drama,nm1191763,3000000.0,11977130.0,16553285.0,2018,Jun
Before Midnight,Before Midnight,"Drama,Romance",nm0000500,3000000.0,8110621.0,23251930.0,2013,May
Let There Be Light,Let There Be Light,"Biography,Documentary,Drama",nm6135473,3000000.0,7233471.0,7241309.0,2017,Oct
Let There Be Light,Let There Be Light,Documentary,"nm3901669,nm1117383",3000000.0,7233471.0,7241309.0,2017,Oct
Let There Be Light,Let There Be Light,Documentary,nm3917973,3000000.0,7233471.0,7241309.0,2017,Oct
Let There Be Light,Let There Be Light,Drama,nm0001757,3000000.0,7233471.0,7241309.0,2017,Oct
Let There Be Light,Let There Be Light,Drama,nm3120448,3000000.0,7233471.0,7241309.0,2017,Oct
Swiss Army Man,Swiss Army Man,"Adventure,Comedy,Drama","nm3453283,nm3215397",3000000.0,4210454.0,5837111.0,2016,Jun
Frances Ha,Frances Ha,"Comedy,Drama,Romance",nm0000876,3000000.0,4067398.0,11262769.0,2013,May
Please Give,Please Give,"Comedy,Drama",nm0392237,3000000.0,4033574.0,4570178.0,2010,Apr
Compadres,Compadres,"Action,Comedy,Crime",nm1761722,3000000.0,3127773.0,7445044.0,2016,Apr
Letters to God,Letters to God,"Drama,Family","nm3459865,nm1117098",3000000.0,2848587.0,3237452.0,2010,Apr
Tusk,Tusk,"Comedy,Drama,Horror",nm0003620,3000000.0,1821983.0,1887554.0,2014,Sep
The Wall,The Wall,"Action,Drama,Thriller",nm0510731,3000000.0,1803064.0,4495262.0,2017,May
The Wall,The Wall,Documentary,,3000000.0,1803064.0,4495262.0,2017,May
The Wall,The Wall,Documentary,nm3198076,3000000.0,1803064.0,4495262.0,2017,May
The Wall,The Wall,Documentary,nm8803876,3000000.0,1803064.0,4495262.0,2017,May
The Wall,The Wall,Documentary,nm8963451,3000000.0,1803064.0,4495262.0,2017,May
The Wall,The Wall,Documentary,nm9384348,3000000.0,1803064.0,4495262.0,2017,May
The Wall,The Wall,Drama,nm5255154,3000000.0,1803064.0,4495262.0,2017,May
Damsels in Distress,Damsels in Distress,"Comedy,Drama,Romance",nm0001775,3000000.0,1007535.0,1324299.0,2012,Apr
Hobo with a Shotgun,Hobo with a Shotgun,"Action,Comedy,Horror",nm2639032,3000000.0,703372.0,834953.0,2011,May
The D Train,The D Train,"Comedy,Drama","nm2361949,nm0666871",3000000.0,669688.0,772366.0,2015,May
Bachelorette,Bachelorette,"Comedy,Romance",nm2853516,3000000.0,446770.0,12577401.0,2012,Sep
Creature,Creature,"Action,Horror,Sci-Fi",nm0080333,3000000.0,331000.0,331000.0,2011,Sep
Creature,Creature,"Biography,Crime,Documentary",nm6456274,3000000.0,331000.0,331000.0,2011,Sep
Creature,Creature,Horror,nm1088871,3000000.0,331000.0,331000.0,2011,Sep
The Bounce Back,The Bounce Back,"Comedy,Romance",nm0216459,3000000.0,321910.0,421404.0,2016,Dec
Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,Comedy,"nm1728099,nm1727367",3000000.0,201436.0,223652.0,2012,Mar
Fort McCoy,Fort McCoy,"Drama,History,War","nm0941708,nm0993496",3000000.0,78948.0,78948.0,2014,Aug
Before We Go,Before We Go,"Comedy,Drama,Romance",nm0262635,3000000.0,37151.0,483938.0,2015,Sep
Before We Go,Before We Go,"Documentary,Drama,News",nm0529615,3000000.0,37151.0,483938.0,2015,Sep
The Divide,The Divide,Documentary,nm2504839,3000000.0,18000.0,156362.0,2012,Jan
The Divide,The Divide,"Drama,Horror,Sci-Fi",nm1164755,3000000.0,18000.0,156362.0,2012,Jan
The Divide,The Divide,Western,nm0455133,3000000.0,18000.0,156362.0,2012,Jan
Freakonomics,Freakonomics,Documentary,"nm1823216,nm0316795,nm1164861,nm1823227,nm0418659,nm1041597",2900000.0,101270.0,172867.0,2010,Oct
Griff the Invisible,Griff the Invisible,"Comedy,Drama,Romance",nm1026031,2900000.0,20778.0,25935.0,2011,Aug
Indivisible,Indivisible,Documentary,nm7684122,2700000.0,3511417.0,3588305.0,2018,Oct
Indivisible,Indivisible,"Drama,War",nm3686896,2700000.0,3511417.0,3588305.0,2018,Oct
Ida,Ida,Drama,nm0667734,2600000.0,3827060.0,15298355.0,2014,May
A Haunted House,A Haunted House,"Comedy,Fantasy",nm1639277,2500000.0,40041683.0,59922558.0,2013,Jan
Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,"Comedy,Documentary","nm0806492,nm1103162",2500000.0,32244051.0,32327255.0,2013,Jul
The Spectacular Now,The Spectacular Now,"Comedy,Drama,Romance",nm1242054,2500000.0,6852971.0,6916951.0,2013,Aug
Hunt for the Wilderpeople,Hunt for the Wilderpeople,"Adventure,Comedy,Drama",nm0169806,2500000.0,5205471.0,23845533.0,2016,Jun
Robot & Frank,Robot & Frank,"Comedy,Crime,Drama",nm1500577,2500000.0,3317468.0,4934356.0,2012,Aug
The Lost Medallion: The Adventures of Billy Stone,The Lost Medallion: The Adventures of Billy Stone,"Adventure,Family,Fantasy",nm1644039,2500000.0,549632.0,549632.0,2013,Mar
Super,Super,"Action,Comedy,Drama",nm0348181,2500000.0,327716.0,593933.0,2011,Apr
Super,Super,Adventure,nm9317026,2500000.0,327716.0,593933.0,2011,Apr
Super,Super,Drama,nm1962192,2500000.0,327716.0,593933.0,2011,Apr
8: The Mormon Proposition,8: The Mormon Proposition,Documentary,"nm3172825,nm1481222",2500000.0,100280.0,100280.0,2010,Jun
Underdogs,Underdogs,"Documentary,Sport",nm10650712,2500000.0,35017.0,1392649.0,2013,Aug
Underdogs,Underdogs,"Documentary,Sport",nm7323480,2500000.0,35017.0,1392649.0,2013,Aug
Underdogs,Underdogs,"Drama,Family,Sport",nm0213191,2500000.0,35017.0,1392649.0,2013,Aug
Do You Believe?,Do You Believe?,Drama,nm0348197,2300000.0,12985600.0,14304931.0,2015,Mar
Do You Believe?,Do You Believe?,"Fantasy,Horror",nm4266182,2300000.0,12985600.0,14304931.0,2015,Mar
Frontera,Frontera,"Action,Drama,Thriller",nm3130665,2300000.0,59696.0,59696.0,2014,Sep
Frontera,Frontera,"Crime,Drama,Family",nm5319984,2300000.0,59696.0,59696.0,2014,Sep
Frontera,Frontera,Drama,nm2013392,2300000.0,59696.0,59696.0,2014,Sep
Frontera,Frontera,"Drama,Thriller,Western",nm1893464,2300000.0,59696.0,59696.0,2014,Sep
Redemption Road,Redemption Road,Drama,nm0005522,2300000.0,29384.0,29384.0,2011,Aug
Mi America,Mi America,"Crime,Drama",nm0284770,2100000.0,3330.0,3330.0,2016,Oct
Courageous,Courageous,Drama,nm1731937,2000000.0,34522221.0,35185884.0,2011,Sep
It Follows,It Follows,"Horror,Mystery",nm1379002,2000000.0,14674077.0,23250755.0,2015,Mar
Eighth Grade,Eighth Grade,"Comedy,Drama",nm3102998,2000000.0,13539710.0,14341016.0,2018,Jul
Silent House,Silent House,"Drama,Horror,Mystery","nm0490582,nm0448900",2000000.0,12739737.0,16610760.0,2012,Mar
Hardcore Henry,Hardcore Henry,"Action,Adventure,Sci-Fi",nm5820154,2000000.0,9252038.0,17187434.0,2016,Apr
Winter's Bone,Winter's Bone,"Drama,Mystery",nm0335138,2000000.0,6531503.0,16131551.0,2010,Jun
Meet the Mormons,Meet the Mormons,Documentary,nm0872316,2000000.0,6047363.0,6049171.0,2014,Oct
The Florida Project,The Florida Project,Drama,nm0048918,2000000.0,5904366.0,11295324.0,2017,Oct
All Saints,All Saints,Drama,nm0326837,2000000.0,5802208.0,5941994.0,2017,Aug
Inside Job,Inside Job,"Crime,Documentary",nm2480587,2000000.0,4311834.0,7799257.0,2010,Oct
We Are Your Friends,We Are Your Friends,"Drama,Music,Romance",nm3273000,2000000.0,3591417.0,10153415.0,2015,Aug
Captive,Captive,"Action,Crime,Drama",nm0417054,2000000.0,2583301.0,2791973.0,2015,Sep
Captive,Captive,"Action,Thriller","nm4453367,nm5011753",2000000.0,2583301.0,2791973.0,2015,Sep
Captive,Captive,Drama,nm10492801,2000000.0,2583301.0,2791973.0,2015,Sep
Captive,Captive,"Drama,Horror,Sci-Fi",nm4433809,2000000.0,2583301.0,2791973.0,2015,Sep
Captive,Captive,"Drama,Thriller",nm1137289,2000000.0,2583301.0,2791973.0,2015,Sep
Hearts Beat Loud,Hearts Beat Loud,"Comedy,Drama,Music",nm1417640,2000000.0,2386254.0,2420962.0,2018,Jun
The Resurrection of Gavin Stone,The Resurrection of Gavin Stone,"Comedy,Drama,Family",nm0420817,2000000.0,2303792.0,2303792.0,2017,Jan
The Diary of a Teenage Girl,The Diary of a Teenage Girl,"Comedy,Drama,Romance",nm1716636,2000000.0,1477002.0,2279959.0,2015,Aug
Locke,Locke,Drama,nm1140275,2000000.0,1370646.0,2088390.0,2014,Apr
Meek's Cutoff,Meek's Cutoff,"Drama,Western",nm0716980,2000000.0,977772.0,1869928.0,2011,Apr
The Babadook,The Babadook,"Drama,Horror",nm0448768,2000000.0,950792.0,7482387.0,2014,Nov
The Virginity Hit,The Virginity Hit,Comedy,"nm0348640,nm1428204",2000000.0,636706.0,636706.0,2010,Sep
The Last Five Years,The Last Five Years,"Comedy,Drama,Musical",nm0481418,2000000.0,147299.0,205298.0,2015,Feb
Lost River,Lost River,"Drama,Fantasy,Mystery",nm0331516,2000000.0,45431.0,2009644.0,2015,Apr
Knock Knock,Knock Knock,"Drama,Thriller",nm0744834,2000000.0,36336.0,6328516.0,2015,Oct
Knock Knock,Knock Knock,Horror,nm3552915,2000000.0,36336.0,6328516.0,2015,Oct
The First Time,The First Time,"Comedy,Drama,Romance",nm0440459,2000000.0,17061.0,17061.0,2012,Oct
The First Time,The First Time,Drama,nm10498322,2000000.0,17061.0,17061.0,2012,Oct
Circle,Circle,"Documentary,Family",nm2271654,2000000.0,10024.0,10024.0,2010,Aug
Circle,Circle,Drama,nm3333062,2000000.0,10024.0,10024.0,2010,Aug
Circle,Circle,Drama,nm9482145,2000000.0,10024.0,10024.0,2010,Aug
Circle,Circle,"Drama,Mystery,Sci-Fi","nm5278427,nm5278146",2000000.0,10024.0,10024.0,2010,Aug
Circle,Circle,"Horror,Thriller",nm0914368,2000000.0,10024.0,10024.0,2010,Aug
Plush,Plush,"Drama,Music,Thriller",nm0362566,2000000.0,3080.0,28864.0,2013,Sep
The Ghastly Love of Johnny X,The Ghastly Love of Johnny X,"Comedy,Fantasy,Musical",nm0120526,2000000.0,2436.0,2436.0,2012,Oct
Buried,Buried,Documentary,nm2409330,1987650.0,1044143.0,21270290.0,2010,Sep
Buried,Buried,"Drama,Mystery,Thriller",nm0181579,1987650.0,1044143.0,21270290.0,2010,Sep
Buried,Buried,Thriller,nm3365277,1987650.0,1044143.0,21270290.0,2010,Sep
Brotherly Love,Brotherly Love,Drama,nm1693348,1900000.0,478595.0,478595.0,2015,Apr
Brotherly Love,Brotherly Love,Drama,nm2273232,1900000.0,478595.0,478595.0,2015,Apr
Brotherly Love,Brotherly Love,Horror,nm3961553,1900000.0,478595.0,478595.0,2015,Apr
Submarine,Submarine,"Comedy,Drama,Romance",nm1547964,1900000.0,467602.0,4581937.0,2011,Jun
The Square,The Square,"Comedy,Drama",nm1128037,1900000.0,406216.0,740932.0,2010,Apr
The Square,The Square,Family,nm7962845,1900000.0,406216.0,740932.0,2010,Apr
ABCD (Any Body Can Dance),ABCD (Any Body Can Dance),"Drama,Music",nm1150656,1900000.0,222098.0,10137234.0,2013,Feb
The Last Exorcism,The Last Exorcism,"Drama,Horror,Thriller",nm0821844,1800000.0,41034350.0,70165900.0,2010,Aug
Beasts of the Southern Wild,Beasts of the Southern Wild,"Adventure,Drama,Fantasy",nm1022455,1800000.0,12795746.0,23265132.0,2012,Jun
Higher Ground,Higher Ground,Drama,nm0267812,1800000.0,841056.0,842693.0,2011,Aug
I Spit on Your Grave,I Spit on Your Grave,"Horror,Thriller",nm0003458,1750000.0,93051.0,1278471.0,2010,Oct
Grace Unplugged,Grace Unplugged,"Drama,Music",nm0798888,1700000.0,2507159.0,2507159.0,2013,Oct
Saul fia,Saul fia,"Drama,War",nm1841577,1700000.0,1777043.0,9696537.0,2015,Dec
N-Secure,N-Secure,"Crime,Drama,Thriller",nm0559991,1600000.0,2595644.0,2595644.0,2010,Oct
Two Night Stand,Two Night Stand,"Comedy,Romance",nm0629658,1600000.0,15600.0,868081.0,2014,Sep
Insidious,Insidious,"Horror,Mystery,Thriller",nm1490123,1500000.0,54009150.0,99870886.0,2011,Apr
Moonlight,Moonlight,Drama,nm1503575,1500000.0,27854931.0,65245512.0,2016,Oct
Moonlight,Moonlight,Horror,nm2699710,1500000.0,27854931.0,65245512.0,2016,Oct
Unsane,Unsane,"Drama,Horror,Mystery",nm0001752,1500000.0,7690044.0,14244931.0,2018,Mar
The To Do List,The To Do List,"Comedy,Romance",nm0962849,1500000.0,3491669.0,4128828.0,2013,Jul
The Gatekeepers,The Gatekeepers,"Documentary,History,War",nm0603466,1500000.0,2408553.0,2592308.0,2013,Feb
The Lords of Salem,The Lords of Salem,"Horror,Thriller",nm0957772,1500000.0,1165881.0,1541131.0,2013,Apr
31,31,"Horror,Thriller",nm0957772,1500000.0,779820.0,922727.0,2016,Oct
Unsullied,Unsullied,"Action,Horror,Thriller",nm1711754,1500000.0,510957.0,510957.0,2016,Apr
Amigo,Amigo,"Drama,War",nm0000626,1500000.0,184705.0,184705.0,2011,Aug
The Square,The Square,"Comedy,Drama",nm1128037,1500000.0,124244.0,176262.0,2013,Oct
The Square,The Square,Family,nm7962845,1500000.0,124244.0,176262.0,2013,Oct
Road Hard,Road Hard,Comedy,"nm0004805,nm0376247",1500000.0,113169.0,113169.0,2015,Mar
Werk ohne Autor,Werk ohne Autor,"Drama,History,Romance",nm0003697,1400000.0,1303747.0,4331152.0,2018,Nov
Mustang,Mustang,Drama,nm2197025,1400000.0,845464.0,5552584.0,2015,Nov
La chambre bleue,La chambre bleue,"Crime,Romance,Thriller",nm0023832,1400000.0,260441.0,1945420.0,2014,Oct
La chambre bleue,La chambre bleue,Documentary,nm3699836,1400000.0,260441.0,1945420.0,2014,Oct
Above and Beyond,Above and Beyond,"Adventure,Documentary,History",nm0343706,1300000.0,288751.0,288751.0,2015,Jan
Above and Beyond,Above and Beyond,Documentary,nm0336979,1300000.0,288751.0,288751.0,2015,Jan
Dear White People,Dear White People,"Comedy,Drama,Romance",nm2282177,1250000.0,4404154.0,5403771.0,2014,Oct
Filly Brown,Filly Brown,"Drama,Music","nm0216459,nm0201524",1250000.0,2850357.0,2940411.0,2013,Apr
Home Run,Home Run,"Drama,Family,Sport",nm3945361,1200000.0,2859955.0,2859955.0,2013,Apr
Home Run,Home Run,"Drama,Sport",nm0101741,1200000.0,2859955.0,2859955.0,2013,Apr
Blue Like Jazz,Blue Like Jazz,"Comedy,Drama",nm1741105,1200000.0,595018.0,595018.0,2012,Apr
Que Horas Ela Volta?,Que Horas Ela Volta?,"Comedy,Drama",nm1155957,1200000.0,376976.0,3249041.0,2015,Aug
"Pink Ribbons, Inc.","Pink Ribbons, Inc.",Documentary,nm0690794,1200000.0,26608.0,26608.0,2012,Jun
Blood Feast,Blood Feast,Horror,nm3231736,1200000.0,8708.0,8708.0,2018,Feb
La navaja de Don Juan,La navaja de Don Juan,"Comedy,Drama",nm2022197,1200000.0,4254.0,4254.0,2015,Sep
Serbuan maut,Serbuan maut,"Action,Thriller",nm2153088,1100000.0,4105123.0,9297407.0,2012,Mar
Beyond the Black Rainbow,Beyond the Black Rainbow,"Horror,Sci-Fi,Thriller",nm0181903,1100000.0,56491.0,56491.0,2012,May
The Sleepwalker,The Sleepwalker,Drama,nm2178754,1100000.0,2636.0,2636.0,2014,Nov
The Devil Inside,The Devil Inside,Horror,nm0068587,1000000.0,53262945.0,101759490.0,2012,Jan
The Devil Inside,The Devil Inside,"Horror,Thriller",nm1802289,1000000.0,53262945.0,101759490.0,2012,Jan
Unfriended,Unfriended,"Horror,Mystery,Thriller",nm0300174,1000000.0,32789645.0,64364198.0,2015,Apr
You're Next,You're Next,"Action,Comedy,Horror",nm1417392,1000000.0,18494006.0,26887177.0,2013,Aug
Chernobyl Diaries,Chernobyl Diaries,"Horror,Mystery,Thriller",nm0662086,1000000.0,18119640.0,42411721.0,2012,May
Blue Valentine,Blue Valentine,"Drama,Romance",nm0161834,1000000.0,9737892.0,16566240.0,2010,Dec
Unfriended: Dark Web,Unfriended: Dark Web,"Crime,Horror,Mystery",nm0839812,1000000.0,8866745.0,16434588.0,2018,Jul
The Green Inferno,The Green Inferno,"Adventure,Horror",nm0744834,1000000.0,7192291.0,12931420.0,2015,Sep
I Am Not Your Negro,I Am Not Your Negro,Documentary,nm0669704,1000000.0,7123919.0,9617402.0,2017,Feb
The Sessions,The Sessions,"Biography,Comedy,Drama",nm0506802,1000000.0,6002451.0,11495204.0,2012,Oct
October Baby,October Baby,Drama,"nm3401779,nm2296528",1000000.0,5355847.0,5391992.0,2012,Mar
The Skeleton Twins,The Skeleton Twins,"Comedy,Drama,Romance",nm2574897,1000000.0,5284309.0,5797192.0,2014,Sep
Obvious Child,Obvious Child,"Comedy,Drama,Romance",nm3521871,1000000.0,3122616.0,3324070.0,2014,Jun
Martha Marcy May Marlene,Martha Marcy May Marlene,"Drama,Mystery,Thriller",nm1699934,1000000.0,2981038.0,5438911.0,2011,Oct
Visages villages,Visages villages,Documentary,"nm2346254,nm0889513",1000000.0,952432.0,4015686.0,2017,Oct
Patti Cake$,Patti Cake$,"Drama,Music",nm3017455,1000000.0,800148.0,1471090.0,2017,Aug
Palo Alto,Palo Alto,Drama,nm0178886,1000000.0,767732.0,1156309.0,2014,May
The Future,The Future,"Drama,Fantasy,Romance",nm0432380,1000000.0,568662.0,1239174.0,2011,Jul
23 Blast,23 Blast,"Drama,Family,Sport",nm0048414,1000000.0,549185.0,549185.0,2014,Oct
The Act of Killing,The Act of Killing,"Crime,Documentary","nm2964327,nm5256112,nm1484791",1000000.0,486919.0,1227316.0,2013,Jul
I Origins,I Origins,"Drama,Romance,Sci-Fi",nm2648685,1000000.0,336472.0,852399.0,2014,Jul
Antarctica: A Year on Ice,Antarctica: A Year on Ice,"Adventure,Biography,Documentary",nm4830779,1000000.0,288757.0,288757.0,2014,Nov
The Invitation,The Invitation,Documentary,"nm7211803,nm7211804",1000000.0,231738.0,354836.0,2016,Apr
The Invitation,The Invitation,"Drama,Horror,Mystery",nm0476201,1000000.0,231738.0,354836.0,2016,Apr
Hardflip,Hardflip,"Action,Drama",nm3172831,1000000.0,96734.0,96734.0,2012,Jun
Creative Control,Creative Control,"Drama,Sci-Fi",nm2196568,1000000.0,63014.0,63014.0,2016,Mar
The Perfect Host,The Perfect Host,"Comedy,Crime,Thriller",nm1204442,1000000.0,48764.0,51587.0,2011,Jul
The Perfect Host,The Perfect Host,Fantasy,nm3988790,1000000.0,48764.0,51587.0,2011,Jul
Hits,Hits,"Comedy,Drama",nm0189144,1000000.0,15156.0,15156.0,2015,Feb
Camp X-Ray,Camp X-Ray,"Drama,War",nm0972104,1000000.0,9837.0,101053.0,2014,Oct
The Sisterhood of Night,The Sisterhood of Night,"Drama,Mystery,Thriller",nm2013046,1000000.0,6870.0,6870.0,2015,Apr
L!fe Happens,L!fe Happens,Comedy,nm0192478,930000.0,30905.0,30905.0,2012,Apr
Lowriders,Lowriders,"Adventure,Crime,Drama",nm1662693,916000.0,6179955.0,6188421.0,2017,May
Fruitvale Station,Fruitvale Station,"Biography,Drama,Romance",nm3363032,900000.0,16098998.0,17549645.0,2013,Jul
Meet the Blacks,Meet the Blacks,"Comedy,Horror",nm1938064,900000.0,9097072.0,9097072.0,2016,Apr
Circumstance,Circumstance,Drama,nm1991486,900000.0,454121.0,958978.0,2011,Aug
The Giant Mechanical Man,The Giant Mechanical Man,"Comedy,Drama,Romance",nm0456509,900000.0,7396.0,7396.0,2012,Apr
The Brass Teapot,The Brass Teapot,"Comedy,Fantasy,Thriller",nm1310794,900000.0,6997.0,413733.0,2013,Apr
Windsor Drive,Windsor Drive,"Mystery,Thriller",nm4438656,850000.0,3256.0,3256.0,2015,Aug
Jodaeiye Nader az Simin,Jodaeiye Nader az Simin,"Drama,Thriller",nm1410815,800000.0,7098492.0,24426169.0,2011,Dec
Not Cool,Not Cool,"Comedy,Drama,Romance",nm3507289,800000.0,35688.0,35688.0,2014,Sep
Kill List,Kill List,"Crime,Drama,Horror",nm1296554,800000.0,29063.0,462206.0,2012,Feb
Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,"Comedy,Documentary","nm0806492,nm1103162",750000.0,7706436.0,7712436.0,2011,Sep
Safety Not Guaranteed,Safety Not Guaranteed,"Comedy,Drama,Romance",nm1119880,750000.0,4010957.0,4422318.0,2012,Jun
The Innkeepers,The Innkeepers,"Drama,Horror,Mystery",nm1488800,750000.0,78396.0,1011535.0,2012,Feb
Columbus,Columbus,Comedy,nm3848973,700000.0,1017107.0,1110511.0,2017,Aug
Columbus,Columbus,Comedy,nm5971240,700000.0,1017107.0,1110511.0,2017,Aug
Columbus,Columbus,Drama,nm3226379,700000.0,1017107.0,1110511.0,2017,Aug
Escape from Tomorrow,Escape from Tomorrow,"Drama,Fantasy,Horror",nm5090157,650000.0,171962.0,171962.0,2013,Oct
Water & Power,Water & Power,"Crime,Drama",nm0600247,600000.0,42557.0,42557.0,2014,May
Drunk Wedding,Drunk Wedding,Comedy,nm2358558,600000.0,3301.0,3301.0,2015,May
The Harvest/La Cosecha,The Harvest/La Cosecha,Documentary,nm1953107,560000.0,3709.0,3709.0,2011,Jul
Faith Connections,Faith Connections,"Biography,Documentary,Drama",nm0659023,550000.0,9111.0,9111.0,2014,Sep
Sholem Aleichem: Laughing in the Darkness,Sholem Aleichem: Laughing in the Darkness,Documentary,nm0233771,500000.0,1131261.0,1131261.0,2011,Jul
Drinking Buddies,Drinking Buddies,"Comedy,Drama,Romance",nm1846132,500000.0,343706.0,407100.0,2013,Aug
Monsters,Monsters,"Documentary,Drama,History",nm5455828,500000.0,237301.0,5639730.0,2010,Oct
Monsters,Monsters,"Drama,Sci-Fi,Thriller",nm2284484,500000.0,237301.0,5639730.0,2010,Oct
Monsters,Monsters,"Drama,Thriller",nm5412845,500000.0,237301.0,5639730.0,2010,Oct
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Documentary,nm0077106,500000.0,152449.0,152449.0,2013,Apr
